,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,jlr,yylr,yysr,Momentum_1M,Momentum_12M,MACrossover,Momentum_24M,CurrentRatio,AssetTurnover,LTD2Equity_LR,PD,BZC
322,322,2681.0,-0.570970638,-0.26297298,-0.321124602,-0.086471568,-0.139102083,-0.135180585,-1.023088656,-0.6288039,0.027465393,-0.002269023,-0.138976614,0.069489342,0.545937848,0.02343713,-0.000971969,-0.055738115,-0.564955781,-1.143880679,-2.862166433,1.167470969,0.341653547,0.039118485,-0.593822126,-0.320627961,1.279013159
323,323,2698.0,-0.6352395,-0.42709395,-0.468990117,-0.104129611,-0.179891191,-0.171997209,-0.983376658,-0.713016555,-0.1046526,-0.12092468,-0.946982063,-0.503542702,-0.321472776,0.022082091,-0.001337092,-0.057056648,-0.075953903,-1.243198988,-0.201989987,-0.585238673,1.702488913,-0.672120975,-0.628072176,0.588033972,1.026481059
324,324,2701.0,-0.420951995,0.012631477,0.082869702,0.0588857,0.066563984,0.063179169,-0.843302927,-0.39458415,0.010254809,-0.014517338,-0.173766366,1.719572288,1.003305654,0.022177981,-0.004615628,-0.05708493,1.618345481,-2.016859507,-3.373104637,1.006607584,-0.322153647,-0.060841151,0.997086149,-0.596095776,-0.892493434
325,325,2714.0,-0.303911676,1.513204621,4.699873988,0.724512061,0.459054236,0.439043887,-0.906578534,-0.527730032,9.007699413,2.698909141,1.501580734,4.069563933,3.833132883,0.015608342,-0.019379136,-0.056248556,-0.693656687,-1.039335456,-1.703196764,1.185888075,-0.63034344,-0.218049061,-0.443890935,0.714219786,0.556032846
326,326,2727.0,0.418614359,0.352345689,0.389915659,-0.116466853,-0.030457021,-0.023895073,-0.832693847,0.00810151,0.015118247,-0.013110213,0.066966428,0.746542062,0.759507021,0.021713212,-0.00596538,-0.057371283,-1.102115092,-1.186106397,-1.904098165,-1.031595731,-0.130055888,1.71597998,-0.399137158,-0.00603969,0.205426898
327,327,2736.0,-0.493588186,0.568699237,0.096756203,0.239149761,-2.214184993,-2.210738318,-0.412830389,-0.572244696,-0.101042226,-0.123287743,-1.332657245,0.019269265,-0.507596311,0.021797374,-0.005862026,-0.057050801,0.511354037,0.278820587,0.546345223,,,-1.06604646,,0.328792994,-0.153975191
328,328,2739.0,0.175808378,0.96172577,1.1349007,0.415087017,0.606641985,0.613417758,-1.083288484,-0.585457001,0.038765955,0.005778471,0.843597122,0.747673729,0.983818895,0.021201754,-0.007781671,-0.057087445,-0.212612899,-1.53911143,-0.443707782,,-0.267335646,0.238036011,-0.165125464,1.726596378,1.085171658
329,329,2745.0,0.052374929,-0.152974139,0.276766395,0.035322152,0.468118482,0.460911162,-0.614402456,-0.442889597,-0.048303733,-0.070697322,-0.165975852,-0.071894924,-0.300522725,0.020638331,-0.01230282,-0.057050845,-0.22776869,1.013091467,0.753404821,,-0.392244221,-0.514613961,-0.52430669,-0.510538474,0.70696806
330,330,300002.0,-0.557089873,-0.269991311,-0.462046867,-0.186689732,-0.218456201,-0.212161216,-0.707915497,-0.544208985,0.176687841,0.157093602,0.147771699,0.084423646,0.470239283,0.026175172,0.007118635,-0.053591573,1.280309836,-0.396371836,0.794133945,-0.510019201,0.069906118,-0.118038876,-0.649283889,-0.712190137,0.439400931
331,331,300003.0,-0.533246053,-0.131379275,-0.018450321,-0.006016379,-0.039898944,-0.032199772,-0.981613925,-0.629290756,0.040793843,0.003647105,0.197055352,0.68042298,1.08003923,0.021797582,-0.00564298,-0.055655438,-0.075831274,-1.238409275,-1.839098737,0.498103548,-0.107526069,-0.278500657,-0.374007235,1.874563721,-0.425432076
332,332,300015.0,-0.347067864,0.06459412,0.128643723,0.062920153,0.055527425,0.062499409,-1.201891985,-0.611468972,0.033212281,0.012385331,0.301650811,1.14937869,1.931996069,0.023428645,-0.001400371,-0.055547572,-1.019594236,1.381074826,0.976175515,1.192197425,-0.139778373,0.879578444,-0.559561639,0.920131098,-1.039089661
333,333,300017.0,-0.232185867,1.25906006,1.216419601,0.255346045,0.321286087,0.328950941,-1.065776615,-0.668212108,0.081598282,0.072722164,0.879404789,1.572455475,2.940489404,0.026876757,0.006129422,-0.054242078,-1.639500646,2.314323746,1.180772764,2.329106574,3.325865466,-0.099591572,-0.594208281,0.863665001,-0.280765386
