Stkcd,F090101B,F090101C,F090501C,F091101A,F091801B,F091801C,F092101C,F090602C,F091002A,F081002B,F081202B,F081602C,jlr,yylr,yysr,rate1,rate2,rate03,factor_ma,F010101A,F011801A,F011901A,rate,PD,BZC,aa,y
300273,-0.285628839,-0.225960299,-0.570548773,-0.442556043,-0.398791314,-0.52380062,-0.160392528,-0.56304036,-0.948444692,-0.522877,-0.616597,-0.149269,0.021653084,-0.009514312,-0.05621294,-0.029712163,,-0.177118956,-0.144044321,0.563412457,0.012989795,0.258670429,-0.015662079,-0.05102912,0.047724544,599,0
000999,1.914560198,0.768106959,-0.002485726,-0.282763669,0.991555634,0.262806844,0.406544031,0.0080442,0.535714971,0.188927,0.174699,0.0857,0.022678269,-0.002109288,-0.056628119,0.070588235,-0.194505495,0.061252561,-0.061253561,-0.192824475,-0.006832937,-0.362632774,-0.015052103,-0.321665665,0.036113283,600,0
002179,-0.195704695,0.278192093,-0.000510673,-0.104414418,-0.566971215,-0.254684611,-0.141300049,0.010029758,0.383716309,0.611319,0.590796,0.353441,0.02488204,0.003940816,-0.055569793,-0.062716049,0.900851277,0.363295607,-0.023555666,0.030108548,-0.272457692,0.017401667,-0.014691235,-0.1441184,0.049549787,601,0
002500,-0.181337859,-0.295035153,-0.657188757,-0.036350501,0.631644525,0.41197945,1.206814531,-0.650141179,-0.67706811,1.5262,1.519867,0.86192,0.039684055,0.017288057,-0.055307722,-0.463910761,,0.047900262,-0.087452471,,-0.536401747,-1.023211261,-0.014532872,-0.116048453,0.045653743,602,0
000333,5.477488352,2.928845767,2.190324616,0.502258196,5.492916094,2.603709043,1.244321366,2.205289642,1.954118567,0.169867,0.10902,-0.022778,0.022387742,-0.003821904,-0.057428267,0.223257548,,-0.130350455,-0.080843032,-0.356174586,-0.387078057,-0.944920028,-0.013105206,0.112267186,0.032865277,603,0
601668,1.718453361,0.649177911,1.905775456,0.760910479,1.472898855,0.513126145,0.80675171,1.926455371,0.567841234,0.083371,0.115411,0.100682,0.024356917,0.000739186,-0.055341094,-0.258675079,0.488262911,0.130914826,-0.149659864,-0.286669919,-0.57173462,1.658995955,-0.012618297,0.083160602,0.039073683,604,0
000488,0.412588071,-0.142764471,0.211174024,0.918437633,-4.703109897,-2.698665622,-3.45279868,0.2228404,0.823375124,1.157318,5.672241,0.059693,0.024845127,0.002344538,-0.057184506,0.019428571,0.103960396,0.319910768,0.039812646,-0.566542148,-0.572217273,1.247405551,-0.010215664,-0.389789754,0.041220997,605,0
002194,-0.470720788,-0.435299921,-0.428169823,-0.451810226,-0.387147028,-0.481411891,-0.003400377,-0.4199041,-0.58028141,-0.450842,-0.466865,-0.000664,0.02361255,0.002356102,-0.056523507,-0.096470588,-0.180327869,0.553197238,-0.047416413,0.870852828,1.036374845,-1.005322743,-0.009557945,-0.240352201,0.044259125,606,0
300026,-0.264595792,0.134550768,-0.288108805,-0.366900082,-0.052373565,-0.171123235,0.166706378,-0.279098101,-0.069157078,0.194458,0.185613,0.169262,0.024097283,0.000733015,-0.052713879,2.501421801,-0.747637842,-1.578672986,-0.118868758,0.510704227,1.025836603,-0.979698352,-0.009389671,-0.139471111,0.040473162,607,0
002190,-0.459890549,-0.532809834,-0.447337443,-0.254902963,-0.394722089,-0.460624374,-0.567075795,-0.439173672,0.262232623,2.826246,-6.713259,0.767132,-0.039682385,0.052298013,-0.048051494,0.078895464,1.639324487,0.129276817,-0.087393831,0.172965574,-0.114152077,0.102071409,-0.009020619,-0.100619207,0.050666355,608,0
600267,-0.457633307,-0.184086433,0.216041673,0.051715537,-0.017307984,-0.002493292,-0.884042136,0.22773394,0.740251111,-0.771182,-0.906273,-0.131658,0.020959612,0.01908451,-0.056670505,0.142754146,-0.505993691,-0.504268341,-0.117611213,-0.422995385,-0.397714738,0.916484526,-0.007890961,-0.31833324,0.039676454,609,0
601398,0.929225137,0.170550227,-0.554410041,1.80979935,2.69661071,1.149509256,0.871228487,-0.546815426,-0.21141567,0.00519,-0.000214,0.05069,0.022226223,-0.004725664,-0.056743323,-0.008658009,-0.055670103,0.785950585,-0.035714286,,-0.647037268,-1.023211261,-0.006637168,0.066620152,0.024384817,610,0
600563,0.046391089,0.896013875,-0.176043116,-0.280443376,-0.012753016,0.332245686,-0.184573575,-0.166436338,0.668201866,0.059361,0.072067,-0.016108,0.022331641,-0.003786336,-0.056894668,0.024876847,1.449087699,-0.435595425,0.122906699,1.992355082,2.192073214,-0.990662104,-0.005495878,-0.07962942,0.040984737,611,0
600406,-0.534816659,-0.192682653,-0.414107196,-0.401723739,-0.356993951,-0.000779037,0.465292853,-0.405766674,-0.768271864,0.018384,0.023964,0.086562,0.050134531,0.098368844,-0.047546541,0.082414017,-0.678057554,-0.041865046,-0.118534483,-0.082524843,-0.299017726,-0.985938917,-0.003244646,-0.144348043,0.041565524,612,0
002358,-0.37516296,-0.008710051,-0.468934628,-0.236376981,-0.189532733,-0.291293422,-0.728335657,-0.460885732,-0.118713464,-0.356142,-0.310327,0.501884,0.023989724,0.00023415,-0.054490113,4.959349593,4.202168022,-5.468918971,-0.35109138,-0.250552515,-0.335448682,-0.635319556,-0.000573394,-0.102192222,0.045581175,613,0
600585,0.071961231,1.591008532,0.27822514,0.090098378,-0.025376914,1.030680048,0.883490398,0.290248159,2.111852406,-0.341714,-0.373059,-0.161006,0.023973762,0.001387684,-0.056129509,0.041412911,-0.578298397,-0.176903305,-0.125383828,-0.321439277,0.204168087,-0.282101338,0.000591716,-0.269521593,0.030710017,614,0
600885,0.029020878,0.65893393,-0.019692011,-0.28963897,-0.020582686,0.099368967,-0.065559972,-0.009253605,0.252852223,0.116005,0.16067,0.045537,0.094877274,0.036955117,-0.089851666,0.023980815,-0.384074941,0.301518076,-0.056194125,0.071959948,0.322155959,-0.930595971,0.0013267,-0.107925695,0.039183264,615,0
600511,-0.093435435,0.486431335,1.478569742,-0.177127085,0.264586315,0.04491096,0.51083156,1.496977362,-0.049433045,0.068784,0.08546,0.046788,0.023934391,-0.011565138,-0.056629217,-0.699630802,0.404964802,-0.085970464,-0.066434503,-0.079741007,-0.239878041,-0.790114274,0.001524855,-0.126270723,0.04195848,616,0
002648,-0.886335917,-1.013158362,-0.235649608,-0.267633055,0.188865498,-0.46556665,-0.280174456,-0.226359875,-0.432163285,-14.39813,-10.852907,-0.027504,0.013574484,-0.031823284,-0.056774038,1.024051804,,-0.191489362,-0.149361022,-0.575920843,-0.379470453,-0.134832819,0.004123711,-0.174462158,0.044496738,617,0
000887,0.72773898,0.048358889,-0.200182756,-0.406547671,0.712343755,0.117604587,0.145502595,-0.190704375,-0.652204421,0.276123,0.284847,0.298181,0.024515556,0.007511498,-0.055660328,0.074681239,-0.597457627,0.200994437,0.003056769,0.146417197,-0.285606077,0.778243033,0.004385965,0.042293757,0.039306623,618,0
601318,6.179128809,3.354355825,1.63697633,9.467420496,6.527881621,3.141935896,-3.785361297,1.65619514,4.498097808,0.359858,0.490945,0.255502,0.023537524,-0.001077043,-0.060445765,0.065088757,-0.393611111,-0.66481098,-0.315779014,,-0.644435901,-1.023211261,0.007273785,0.052090564,0.029994655,619,0
002281,-0.165799067,0.112164944,0.375389745,0.072680905,-0.226684841,0.347749108,-0.184662717,0.38792958,1.680918703,0.687811,0.972158,0.290551,0.027404539,0.063881241,-0.051783827,-0.790220577,-0.49467839,1.461096866,0.169095628,0.187721171,-0.032166688,-0.763971215,0.00734375,-0.238001445,0.046652395,620,0
600028,-0.508151812,-0.37621876,1.246156805,-0.188229722,-0.120599676,0.210802133,0.20362105,1.263324801,0.148123005,-0.11376,-0.20464,-0.285582,0.030786465,0.021834988,-0.057366615,0.368951613,-0.565674256,-0.125,-0.156196944,-0.568521872,-0.224808583,0.073395707,0.00804829,-0.350044986,0.028955327,621,0
600831,-0.389070057,-0.448170828,-0.358884969,-0.273857585,-0.121007773,0.259267524,0.083540387,-0.350250722,-0.667614275,0.012004,-0.073492,0.038609,0.025392915,0.002336013,-0.0561359,0.0625,0.201771031,0.644843413,-0.052796983,-0.734409172,-0.464317422,0.404211894,0.011147541,-0.107744511,0.051819148,622,0
601088,0.186285444,1.658263131,0.298743117,0.381143212,0.283273873,1.345693587,0.902480469,0.310894921,3.317322796,-0.498329,-0.456126,-0.287047,0.020938921,-0.008116179,-0.056949319,0.018367347,-0.491680815,2.386442272,-0.138568129,-0.361542321,0.017193264,0.126984012,0.011394102,-0.150661362,0.034315015,623,0
600073,-0.4445251,-0.630622551,0.26378054,-0.390626648,-0.046721613,-0.234392918,0.097203114,0.275726729,-0.601412771,2.122255,0.506847,0.158212,0.033756849,0.024979818,-0.049233332,-0.460777385,0.446830266,0.072791519,0.015360983,-0.345796207,-0.347584067,-0.596629153,0.014218009,-0.388559036,0.039005452,624,0
002252,-0.008282022,-0.025803081,-0.632753581,-0.506028744,-0.12416149,-0.202870999,0.230557034,-0.625576033,0.205425993,1.899874,1.88504,0.52555,0.014498582,-0.031012509,-0.046482169,-0.596178024,-0.279607745,0.429581209,-0.297372542,7.614150052,4.164063001,-0.732100741,0.016526946,0.656827217,0.029316882,625,0
601288,0.509728607,-0.083853565,-0.580584451,1.51209045,2.109987681,0.8444399,0.249815594,-0.573129417,-0.565360142,0.007041,0.008344,0.025282,0.022847931,-0.002495851,-0.056952788,0.025396825,0.213622291,0.900299769,-0.059347181,,-0.652808501,-1.023211261,0.018867925,-0.185243317,0.024618725,626,0
002309,-0.76571479,-0.072846335,0.771772003,0.427212268,0.825825214,-0.331831263,-0.453006434,0.786420184,0.845602116,1.107558,1.167286,0.312988,0.004011339,-0.059449353,-0.049520608,0.112886049,0.863684771,0.199680511,-0.140199637,-0.303661928,-0.542804817,1.040081934,0.019975787,-0.358476342,0.043378184,627,0
600578,-0.31260646,0.02438934,-0.469929104,-0.30001674,0.061908737,0.179653021,0.611023296,-0.461885497,-0.49194511,-0.001232,-0.046718,-0.161267,0.071327212,-0.038790465,-0.049125861,,,,,-0.610842555,-0.278151472,0.954888007,0.020689655,-0.234013656,0.045026954,628,0
601166,0.934591267,2.218019575,-0.119658112,8.626099918,-2.716581259,11.42793359,-6.625825107,-0.10976215,2.322226907,0.065643,0.043529,0.241842,0.022560169,-0.003690574,-0.055736835,0.090734824,-0.469216418,-0.606844959,-0.022602321,,-0.656388909,-1.023211261,0.021197007,0.18827614,0.029308518,629,0
600066,-0.048642938,1.409797736,0.827982788,-0.057276926,-0.35909673,0.391449236,0.442654295,0.842929953,0.475445097,0.352502,0.318865,0.213095,0.02699093,0.008889212,-0.053826623,-0.188528235,0.232328767,-0.040462428,0.000458295,-0.2672874,-0.393661597,-0.670820704,0.021719039,-0.117399999,0.031191489,630,0
000709,-0.467677845,-0.67660199,-0.108829616,0.032075538,1.051030247,0.293736216,0.318514451,-0.098865331,-0.414533493,-0.439904,-0.399987,-0.256001,0.040733478,-0.053284512,-0.059032469,2.135135135,-0.418848168,-0.498498498,-0.25404157,-0.692824937,-0.550104133,-0.258623348,0.02173913,-0.429573859,0.03934269,631,0
600060,0.178590472,0.563518511,1.3042632,-0.018445643,-0.063753312,-0.083030892,0.561956019,1.321743688,0.815329421,0.064927,0.042585,0.04078,0.025497918,0.005972658,-0.056704499,-0.491103203,-0.252091255,-0.058973055,-0.153883972,0.050735216,-0.144217355,-0.99108697,0.022767075,-0.129806892,0.048365282,632,0
600074,-0.487900697,-0.694586293,-0.694467114,-0.595458702,-0.183294819,-0.341922878,0.130379625,-0.687617818,-1.430241873,15.414115,11.420211,1.240313,-0.100486079,0.719686459,-0.056279732,-0.242865817,2.794930876,-0.162720097,0.104166667,-0.142230424,-0.225525504,-1.023211261,0.02446877,0.009123023,0.049754411,633,0
600004,-0.008332895,0.487121501,-0.287232777,-0.232258503,0.005502069,0.44956911,1.011618322,-0.278217414,0.572315416,0.11904,0.108746,0.016654,0.022252571,-0.003994189,-0.057111117,0.073152338,0.328664799,-0.056286561,-0.044786564,-0.474314097,0.780318829,-0.921739996,0.025343954,-0.445597373,0.036306562,634,0
600507,-0.439121286,-0.295815589,-0.001108829,-0.395190483,-0.166721777,0.193912657,0.779891073,0.009428421,-0.903980792,-0.808438,-0.839308,-0.292026,0.005463164,-0.01151765,-0.05788102,1.4,-0.433085502,-1.309836066,-0.140472879,-0.589169493,-0.557720894,-0.781484526,0.031397174,-0.380650429,0.046093029,635,0
600971,-0.834099044,-0.91839083,-0.221889601,-0.192682784,-0.097128724,-0.296789744,-0.239637297,-0.212526679,0.305654495,-46.830197,74.232965,-0.384567,0.046029266,0.00598653,-0.057702103,0.077054795,-0.788500336,-0.297624807,-0.163237311,-0.543328962,-0.379398723,0.717724445,0.031456954,-0.263489823,0.039417613,636,0
002444,-0.378788113,-0.178886194,-0.464361708,-0.416598278,-0.075658527,-0.080698266,0.268332889,-0.456288488,-0.493178231,-0.008952,-0.034326,0.108308,0.023856434,-0.000504657,-0.055796517,-0.091304348,-0.079710145,0.170048309,0.011396011,0.22872655,0.433678569,-0.769251694,0.03573487,-0.396055402,0.044571462,637,0
600068,-0.249516738,0.046451792,0.69689904,0.163587041,-0.467172719,0.100452643,-0.104357255,0.711148975,0.050709694,0.159166,0.128142,0.149005,0.022803885,-0.002227495,-0.055452885,0.080050826,-0.388024883,-0.134688691,-0.182297155,-0.384064459,-0.572973111,1.816063983,0.035802469,-0.377352493,0.041763554,638,0
600900,-0.323510181,0.186038964,-0.578535962,-0.275244433,-0.054079986,0.258063179,0.83432602,-0.571070032,-0.13747078,-0.026204,-0.048305,-0.098845,0.042823123,0.040892449,-0.053576665,0.008178439,-0.132743363,0.323845137,0.139230139,-0.739504504,0.007579503,0.407974994,0.036549708,-0.751932178,0.025905416,639,0
601139,-0.437378424,-0.322496666,-0.308850227,-0.359358309,-0.206659233,-0.148282463,-0.230647139,-0.300332138,-0.771961845,-0.134794,-0.090649,-0.164036,0.02629059,0.002434763,-0.056992842,0.031746032,0.459340659,1.002319902,-0.078093306,-0.625588985,-0.317063226,-0.549187612,0.036677454,-0.285124449,0.03979926,640,0
600837,0.317742461,0.616951511,-0.592559763,1.031040527,-0.899316866,-0.230176536,-0.105088438,-0.585168426,0.592219017,1.074303,1.050587,1.174375,0.029094669,0.017274625,-0.055645498,0.039421813,-0.196586599,-0.243246675,-0.161732456,,-0.5836117,-1.023211261,0.03691916,0.074850345,0.037768167,641,0
002317,-0.203921583,-0.002643677,-0.394416022,-0.393702197,-0.099665783,-0.246716681,0.432176832,-0.385970763,-0.133931689,0.368793,0.381698,0.205745,0.022805286,-0.003140444,-0.056131659,6.986404834,4.120845921,-3.083836858,-0.380356283,-0.400810258,-0.023365997,-0.878138803,0.037347561,-0.227195557,0.040227475,642,0
600350,-0.410587337,-0.135201213,-0.606100898,-0.359892721,-0.148234655,-0.081626997,0.207498762,-0.598781585,-0.295788348,0.101692,0.138253,0.094397,0.024034866,-0.000499701,-0.055434906,0.144927536,0.333958724,0.285655965,-0.071528752,0.194938977,-0.224773862,0.865594397,0.038461538,-0.119861548,0.042948729,643,0
000921,0.213579605,-0.263453212,0.818267215,-0.234457243,0.150415065,-0.174622645,0.219302755,0.833162703,-0.685497337,-0.235041,-0.518614,-0.115428,0.016261367,0.166916584,-0.054758228,-0.138336347,0.244491081,0.152166134,-0.039643211,-0.487845191,-0.506855751,-0.598516221,0.040540541,-0.318557399,0.039538137,644,0
002041,0.005161568,0.863131589,-0.378791609,-0.21565761,-0.543381084,0.402491651,-1.46267232,-0.370263244,0.683487362,-0.082254,0.00202,0.034249,-0.069451223,-0.291775632,0.0699749,1.039762611,-0.56772704,0.414243323,-0.316300676,0.632518559,0.411561995,-0.864333414,0.041469194,-0.221811827,0.038608671,645,0
600409,-0.505666585,-0.46364471,-0.102764309,-0.213911843,-0.173956457,-0.116000843,0.353734879,-0.092767763,-0.607431504,-0.208085,-0.158479,0.078651,0.038672869,0.023924251,-0.05585895,0.017060367,5.745806452,-0.049519793,-0.122543353,-0.631463111,-0.488701511,1.262667624,0.041975309,-0.32922727,0.044386501,646,0
600993,-0.143098524,-0.056299496,-0.281968987,-0.367137994,-0.234205731,-0.205148221,-0.081201351,-0.272925626,-0.154946733,0.097122,0.102777,0.100494,0.045742957,-0.041900717,-0.056443131,0.079941148,-0.633060854,-0.803828523,-0.155662265,0.627594788,0.694780503,-0.972867388,0.042266605,-0.053799929,0.044252198,647,0
600079,-0.009182658,0.488227594,0.330673936,0.230473352,0.125523902,0.064272513,-0.537992955,0.572521979,2.742438277,0.342112,0.238155,0.425767,0.022992847,-0.002180582,-0.05466268,-0.302785265,0.603746398,-0.416891285,-0.207207207,-0.308975095,-0.290130424,-0.090398448,0.043206913,-0.221846789,0.042331231,648,0
601601,3.211503918,1.554638852,0.895405477,3.348864525,3.903932804,1.777368982,0.29171112,0.910711262,2.447461412,0.604091,0.676605,0.08002,0.0269869,0.015051134,-0.055690722,0.090702948,0.305882353,-0.899088256,-0.028425656,,-0.61501467,-1.023211261,0.043245175,0.038845701,0.032188512,649,0
601168,-0.578073553,-0.613543233,0.183232494,-0.232648981,-0.096247525,0.438988713,0.88298897,0.19475025,-0.214981562,-0.68435,-0.628326,0.103927,0.042920515,0.006666963,-0.053889657,0.051209104,-0.416271722,0.906842317,-0.152019002,-0.518212884,-0.386504215,0.617472601,0.045576408,-0.355765638,0.040128955,650,0
002419,-0.168687507,0.010445477,1.214318071,-0.1302975,-0.189855057,0.279862534,0.001541212,1.231320143,0.004800944,1.246883,1.323312,0.023421,0.064108062,0.02427455,-0.056407005,1.488148148,1.547407407,-1.381590771,-0.096842105,-0.414928066,-0.429378303,-0.807892437,0.048349962,-0.454634598,0.041145308,651,0
600200,-0.510727479,-0.551419172,-0.275871402,-0.371456535,-0.385467694,-0.537392585,-0.043112965,-0.266795607,-1.07589056,-0.274646,-0.389025,-0.045045,0.055079005,0.021695822,-0.056816201,,2.753164557,,,-0.143101328,-0.425076014,0.259304969,0.0499002,-0.199155857,0.051004519,652,0
600521,-0.298821834,-0.279606977,-0.407476821,-0.40511067,-0.224682281,-0.187148306,0.517019557,-0.399101032,-0.406489398,0.701087,0.6043,0.354112,0.032336491,0.006436739,-0.055507049,7.440724695,-0.048707381,-1.462386766,-0.004030633,-0.147481166,0.110035485,-0.861028287,0.051575931,0.026289038,0.038515701,653,0
000625,3.4705309,1.711725841,0.557860205,0.100866587,0.878047992,0.203777959,1.252827606,0.571370595,0.398841802,0.319843,0.335949,0.261905,0.027997275,0.119257683,-0.055937933,0.652916912,1.991160872,0.166175604,-0.124300112,-0.418820285,-0.444661044,-0.129679249,0.052429668,0.215089762,0.039142144,654,0
603806,1.400118197,0.750919089,-0.037761861,-0.18234837,0.328184325,-0.064966651,-0.940181939,-0.027419568,1.124714312,0.498037,0.543809,0.396899,0.022192475,-0.004163817,-0.057223064,0.108671546,-0.525305061,-0.818413494,-0.045709357,2.414833761,2.194479612,-0.998651794,0.052782324,-0.257735824,0.039832989,655,0
600153,-0.255968154,0.603906921,3.13385455,0.717740735,-1.003821109,0.670921207,1.163411537,3.161066586,0.589816831,0.056082,0.070765,0.059241,0.028971357,0.015911771,-0.055599436,,,,,-0.1866535,-0.540850549,1.265553403,0.054607509,-0.177867363,0.040055977,656,0
600187,-0.519935444,-0.602445733,-0.681046041,-0.560555833,-0.180500443,-0.310092008,0.050016856,-0.674125359,-1.042749338,-1.770811,-1.952399,-0.340621,0.048422197,0.042306525,-0.05250944,3.779388084,2.581320451,1.314009662,-0.116788321,-0.118200466,0.079278087,0.001521607,0.055555556,-0.247113152,0.042396207,657,0
600059,-0.407864704,-0.45550441,-0.575686494,-0.429355517,-0.238714653,-0.37639157,-0.184418636,-0.568205408,-0.306308065,-0.281261,-0.411746,0.0284,0.032110729,0.032583188,-0.05438518,2.055505005,0.184267241,-1.646041856,-0.080985915,1.23316188,1.737716626,-1.005918659,0.056285178,-0.307135398,0.040763903,658,0
601688,2.301437887,1.002729045,-0.491851953,1.841344583,1.697683152,0.630023705,-0.284806698,-0.483924953,1.485210592,1.378506,1.439529,1.057495,0.024548422,0.002495926,-0.055528531,-0.615618661,,0.143509128,-0.092718447,,-0.596871113,-1.023211261,0.056726908,0.07960188,0.041910323,659,0
002078,-0.444396977,-0.471234248,-0.35879647,-0.347582402,-0.035113441,0.16301897,0.28460039,-0.350161752,-0.833013777,0.38057,0.327774,0.035116,0.023469688,-0.027156455,-0.056933453,0.023636364,3.134991119,0.233060065,-0.081666667,-0.546540611,-0.451796678,0.637877208,0.056798623,-0.257098155,0.043266206,660,0
600138,-0.320448397,0.086426559,0.594637423,-0.19668256,-0.200907965,0.014716403,-0.033973175,0.608343431,0.550339015,-0.100266,-0.092164,-0.002849,0.025147026,0.003293273,-0.05594624,-0.355641356,0.380924171,0.708514252,-0.045703839,-0.425762632,-0.036644869,-0.983180047,0.057142857,-0.153326286,0.040673859,661,0
600755,-0.399623322,-0.221403377,2.128475062,0.306936165,-1.44591486,-1.790034735,-1.51760392,2.150339511,-0.182502597,0.106118,0.176709,0.161554,0.043897416,0.137706952,-0.055883312,0.112171838,-0.35097493,-0.34319494,-0.136409228,-0.364358461,-0.566223981,-0.385001698,0.058241758,-0.316008389,0.044551102,662,0
601607,1.818516252,0.70986108,2.792457445,0.356933909,0.282584985,-0.105888568,0.042671065,2.817853598,1.804369056,0.124449,0.127561,0.141968,0.028490534,0.006949851,-0.055198463,0.06698821,0.292857143,0.61106302,-0.086997636,-0.266717711,-0.362481448,-0.847868474,0.05826218,-0.325444656,0.036953395,663,0
600750,-0.128200351,0.340796071,0.09803056,-0.236555952,0.108770286,0.343779699,0.40856407,0.109095129,0.398737813,0.379528,0.30523,-0.083544,0.023861486,0.001344158,-0.0556969,0.022602144,0.26942446,0.356991288,-0.07711951,0.970234949,2.094302591,-1.020546192,0.061391542,0.424053099,0.038749723,664,0
000513,2.592215105,1.179070973,0.769578167,0.135040683,1.940158241,0.756121243,0.649495845,0.784214679,1.682650056,0.19136,0.185268,0.194127,0.021911903,-0.005401616,-0.056483104,-0.7960996,0.36348528,0.948155768,-0.091814159,-0.387109785,-0.119073231,-0.896882571,0.066028708,-0.087778192,0.040177629,665,0
002304,3.359432395,4.305100325,0.545202451,0.437349744,2.008528811,1.292755919,0.386372288,0.558645515,3.901378934,0.190139,0.188131,0.094071,0.026735181,0.008949993,-0.053123655,-0.693609571,-0.593667931,0.587104552,-0.066522367,0.003317017,0.120960994,-0.942354278,0.069967091,0.049747102,0.031611622,666,0
600348,-0.527206476,-0.458260503,0.00306033,-0.21636033,-0.222602073,0.075159983,-0.390862227,0.013619755,-0.036243667,-1.032111,-0.786386,-0.18621,0.03826119,0.005545759,-0.060672351,-0.027108434,-0.824789802,-0.231215332,-0.161412358,-0.57524682,-0.430095605,0.483286647,0.070323488,-0.335952611,0.03991368,667,0
000501,2.313051942,1.009772393,2.243977346,0.480085341,1.286094597,0.415979849,-2.051685518,2.266456148,0.525963912,0.24877,0.179748,0.021142,0.024013446,-0.000231131,-0.056453046,0.182320442,0.528571429,0.096054707,-0.010769231,-0.738704321,-0.565099953,0.730520087,0.070954569,-0.226217644,0.037879011,668,0
600141,-0.405106272,0.466527365,1.281233614,0.651794978,0.26290066,0.248280045,-0.199547974,1.298591609,1.524801508,-0.810203,-0.730169,0.087813,0.033355519,0.037129016,-0.055479694,0.32626539,-0.28648121,-0.381820945,-0.12745098,-0.68681461,-0.530298953,1.584478857,0.071479628,-0.403716593,0.040160157,669,0
600132,-0.508351535,-0.815991482,-0.131714033,-0.337548161,0.068592667,0.179061882,0.649844987,-0.12187147,-0.775146089,3.874324,-4.972163,0.048962,0.007333826,-0.058629196,-0.054741986,-0.432770482,-0.285522788,0.402449075,-0.142229544,-0.594406703,-0.494791715,0.123877523,0.07396088,-0.30859132,0.04134594,670,0
601238,0.634244323,-0.008340973,-0.316214512,-0.244139636,0.542578419,0.029319266,0.319303471,-0.307353301,0.077149826,0.368698,0.507784,0.314726,0.019683945,-0.008777457,-0.055419828,0.078871893,-0.417368188,-0.618083235,0.211864407,-0.227184356,-0.138035962,0.007729066,0.074357819,-0.155438979,0.036633522,671,0
601801,1.071461521,0.256809523,-0.077645975,-0.303726225,0.220461358,-0.138195542,0.542677296,-0.067515825,0.161811956,0.111671,0.122318,0.145642,0.026654607,0.004875607,-0.055249828,-0.034564254,-0.589657283,-0.596402698,0.127310778,0.430900633,0.404693823,-0.958708863,0.074766355,-0.084500386,0.048618523,672,0
000933,-2.36268326,-1.825828571,0.102266519,0.301482945,-0.520071745,-0.523304796,-0.465599447,0.113353619,-0.351397772,3.460159,5.469642,-0.267404,0.004058122,0.014656523,-0.056930984,0.134396355,0.184738956,-0.215577167,-0.214041096,-0.679369365,-0.602175336,1.988223033,0.075471698,-0.474553302,0.039814568,673,0
600016,0.207802724,0.822526074,-0.365720947,3.953148023,1.549980294,2.962738703,0.171576865,-0.357119635,0.48423346,0.031931,0.012963,0.127385,0.02324711,-0.000922454,-0.056044708,0.117033604,0.333333333,0.14333984,-0.034482759,,-0.652628412,-1.023211261,0.076508621,0.026433972,0.026446807,674,0
600997,-0.628121014,-0.688261678,0.262726437,0.027980339,-0.095705804,0.019690608,-0.041877701,0.274667019,0.339631913,-4.328442,-3.041061,-0.271161,0.031299028,0.024355907,-0.058180625,0.033333333,6.29390681,2.801792115,-0.168693009,-0.408261177,-0.426899031,1.2908688,0.077441077,-0.349766156,0.040189237,675,0
601965,0.059229859,-0.357058661,-0.613912253,-0.452196212,0.17088037,-0.163979801,0.316311881,-0.606634488,-0.498016105,-0.260754,0.171341,-0.233285,0.02497725,0.001662615,-0.055237915,0.041019956,0.801916933,-0.010136037,-0.181500873,1.600991459,1.660785549,-0.759948782,0.079510703,-0.187404679,0.042251041,676,0
600036,0.753733061,1.925452129,-0.126894893,6.958005747,0.859670117,4.206712854,0.271310153,-0.117023,1.964012477,0.03513,0.020325,0.211688,0.022451564,-0.003468772,-0.056135069,-0.643135075,0.18589321,0.095608671,-0.005614823,,-0.653703221,-1.023211261,0.081095596,0.315536227,0.027175154,677,0
600120,-0.137802108,0.728395003,1.072557093,0.210897488,0.134663633,0.382856361,1.818610614,1.088805142,1.291393837,-0.092728,0.054693,-0.255063,0.02873067,0.014915827,-0.054399657,,1.298245614,,,-0.341148768,-0.283396556,-0.184128321,0.084330794,-0.15990758,0.053211914,678,0
600085,0.01179198,0.364129159,-0.084392288,-0.247389781,0.023889875,-0.097657701,0.226617771,-0.074298022,0.407212871,0.168372,0.175799,0.115931,0.023548613,-0.000447251,-0.054744118,-0.580587312,0.841106067,0.222819996,0.034637588,0.620135138,0.514733754,-0.943573699,0.084388186,-0.065909626,0.040036926,679,0
601012,-0.22576671,-0.008021028,-0.103130053,-0.206828511,-0.331755183,-0.149133252,-0.245021947,-0.093135452,0.075362993,0.743918,0.943351,0.615967,0.022710032,-0.003905242,-0.054137832,-0.007272727,-0.467399267,-0.441212121,-0.25282167,-0.138749865,-0.207119063,-0.359024171,0.085286458,-0.138439789,0.051948403,680,0
300015,-0.2815854,-0.129030857,-0.379028056,-0.480855843,-0.002743823,0.005951681,0.141345251,-0.370253238,-0.665604993,0.395346,0.399021,0.317867,0.023428645,-0.001400371,-0.055547572,0.304623179,-0.284062571,-0.536732109,-0.062978222,0.228262504,0.578255471,-0.656397328,0.093287827,0.016588033,0.038901938,681,0
600535,0.084509837,0.828539886,0.322580495,-0.137213032,-0.19098003,-0.199796045,0.384139473,0.334213493,0.17113795,0.050534,0.022317,0.052102,0.023536185,-0.001552242,-0.056056582,0.140786172,0.472472112,-0.765908362,-0.09926208,-0.226169829,-0.299095561,-0.323291278,0.094581034,-0.374101847,0.028298607,682,0
